Gmt time,Open,High,Low,Close,Volume
01.07.2022 00:00:00.000,0.68971,0.68992,0.68966,0.68981,269230010.9863
01.07.2022 00:01:00.000,0.68980,0.68987,0.68959,0.68961,146169998.1689
01.07.2022 00:02:00.000,0.68962,0.69000,0.68961,0.68995,226500000
01.07.2022 00:03:00.000,0.68995,0.69009,0.68989,0.69000,183389999.3896
01.07.2022 00:04:00.000,0.69000,0.69014,0.68988,0.69012,111669998.1689
01.07.2022 00:05:00.000,0.69011,0.69027,0.68999,0.69000,235830001.8311
01.07.2022 00:06:00.000,0.68999,0.69005,0.68974,0.68991,180539993.2861
01.07.2022 00:07:00.000,0.68993,0.69009,0.68993,0.69002,252240005.4932
01.07.2022 00:08:00.000,0.69003,0.69008,0.68989,0.68991,133279998.7793
01.07.2022 00:09:00.000,0.68993,0.68993,0.68964,0.68971,157699996.9482
01.07.2022 00:10:00.000,0.68971,0.68982,0.68968,0.68971,142740005.4932
01.07.2022 00:11:00.000,0.68970,0.68974,0.68960,0.68961,57069999.6948
01.07.2022 00:12:00.000,0.68961,0.68970,0.68947,0.68948,168770004.2725
01.07.2022 00:13:00.000,0.68948,0.68970,0.68948,0.68951,147410003.6621
01.07.2022 00:14:00.000,0.68951,0.68969,0.68949,0.68958,225720001.2207
01.07.2022 00:15:00.000,0.68957,0.68983,0.68953,0.68962,207470001.2207
01.07.2022 00:16:00.000,0.68960,0.68996,0.68960,0.68996,175119995.1172
01.07.2022 00:17:00.000,0.68997,0.69001,0.68971,0.68973,199470001.2207
01.07.2022 00:18:00.000,0.68974,0.68997,0.68974,0.68993,119410003.6621
01.07.2022 00:19:00.000,0.68994,0.69001,0.68987,0.69001,83860000.6104
01.07.2022 00:20:00.000,0.68999,0.69017,0.68998,0.69004,122709999.0845
01.07.2022 00:21:00.000,0.69003,0.69007,0.68983,0.68988,203009994.5068
01.07.2022 00:22:00.000,0.68988,0.68992,0.68975,0.68977,121029998.7793
01.07.2022 00:23:00.000,0.68978,0.68994,0.68978,0.68988,95819999.6948
01.07.2022 00:24:00.000,0.68988,0.69002,0.68979,0.68989,193690002.4414
01.07.2022 00:25:00.000,0.68988,0.68989,0.68959,0.68961,135350006.1035
01.07.2022 00:26:00.000,0.68962,0.68976,0.68951,0.68956,126360000.6104
01.07.2022 00:27:00.000,0.68954,0.68961,0.68949,0.68952,124059997.5586
01.07.2022 00:28:00.000,0.68952,0.68982,0.68952,0.68972,113029998.7793
01.07.2022 00:29:00.000,0.68973,0.68995,0.68971,0.68993,81169998.1689
01.07.2022 00:30:00.000,0.68992,0.68998,0.68978,0.68978,127959999.0845
01.07.2022 00:31:00.000,0.68980,0.68989,0.68980,0.68982,102989997.8638
01.07.2022 00:32:00.000,0.68982,0.68982,0.68952,0.68955,209100006.1035
01.07.2022 00:33:00.000,0.68955,0.68955,0.68938,0.68948,90309997.5586
01.07.2022 00:34:00.000,0.68946,0.68955,0.68946,0.68951,83830001.8311
01.07.2022 00:35:00.000,0.68949,0.68949,0.68931,0.68935,139770004.2725
01.07.2022 00:36:00.000,0.68936,0.68950,0.68922,0.68937,118690002.4414
01.07.2022 00:37:00.000,0.68938,0.68952,0.68936,0.68952,113379997.2534
01.07.2022 00:38:00.000,0.68954,0.68956,0.68924,0.68936,89309997.5586
01.07.2022 00:39:00.000,0.68935,0.68935,0.68913,0.68923,124660003.6621
01.07.2022 00:40:00.000,0.68923,0.68941,0.68923,0.68941,113089996.3379
01.07.2022 00:41:00.000,0.68944,0.68973,0.68943,0.68955,133869995.1172
01.07.2022 00:42:00.000,0.68956,0.68956,0.68925,0.68930,212979995.7275
01.07.2022 00:43:00.000,0.68932,0.68940,0.68923,0.68923,202539993.2861
01.07.2022 00:44:00.000,0.68923,0.68938,0.68915,0.68921,176639999.3896
01.07.2022 00:45:00.000,0.68921,0.68930,0.68915,0.68923,148690002.4414
01.07.2022 00:46:00.000,0.68925,0.68947,0.68925,0.68941,159160003.6621
01.07.2022 00:47:00.000,0.68941,0.68957,0.68939,0.68957,145679992.6758
01.07.2022 00:48:00.000,0.68954,0.68978,0.68953,0.68971,197429992.6758
01.07.2022 00:49:00.000,0.68971,0.68972,0.68955,0.68959,168820007.3242
01.07.2022 00:50:00.000,0.68957,0.68963,0.68944,0.68945,171199996.9482
01.07.2022 00:51:00.000,0.68944,0.68951,0.68928,0.68940,166869995.1172
01.07.2022 00:52:00.000,0.68942,0.68950,0.68927,0.68932,116660003.6621
01.07.2022 00:53:00.000,0.68931,0.68934,0.68927,0.68931,76629997.2534
01.07.2022 00:54:00.000,0.68936,0.68936,0.68896,0.68910,251020004.2725
01.07.2022 00:55:00.000,0.68912,0.68946,0.68907,0.68943,174550003.0518
01.07.2022 00:56:00.000,0.68945,0.68951,0.68916,0.68916,116269996.6431
01.07.2022 00:57:00.000,0.68915,0.68920,0.68907,0.68912,129949996.9482
01.07.2022 00:58:00.000,0.68911,0.68918,0.68907,0.68914,150300003.0518
01.07.2022 00:59:00.000,0.68914,0.68916,0.68893,0.68902,233580001.8311
01.07.2022 01:00:00.000,0.68902,0.68932,0.68895,0.68931,207240005.4932
01.07.2022 01:01:00.000,0.68932,0.68932,0.68905,0.68913,161350006.1035
01.07.2022 01:02:00.000,0.68912,0.68913,0.68887,0.68899,208839996.3379
01.07.2022 01:03:00.000,0.68898,0.68901,0.68869,0.68880,339390014.6484
01.07.2022 01:04:00.000,0.68880,0.68884,0.68871,0.68879,363820007.3242
01.07.2022 01:05:00.000,0.68878,0.68878,0.68867,0.68870,177779998.7793
01.07.2022 01:06:00.000,0.68870,0.68875,0.68860,0.68866,237949996.9482
01.07.2022 01:07:00.000,0.68868,0.68872,0.68860,0.68866,153490005.4932
01.07.2022 01:08:00.000,0.68867,0.68871,0.68846,0.68851,173589996.3379
01.07.2022 01:09:00.000,0.68851,0.68852,0.68825,0.68825,157440002.4414
01.07.2022 01:10:00.000,0.68822,0.68843,0.68818,0.68835,192259994.5068
01.07.2022 01:11:00.000,0.68836,0.68841,0.68822,0.68840,130600006.1035
01.07.2022 01:12:00.000,0.68841,0.68847,0.68823,0.68833,157029998.7793
01.07.2022 01:13:00.000,0.68836,0.68840,0.68815,0.68839,207169998.1689
01.07.2022 01:14:00.000,0.68840,0.68850,0.68837,0.68848,286279998.7793
01.07.2022 01:15:00.000,0.68850,0.68862,0.68841,0.68846,207570007.3242
01.07.2022 01:16:00.000,0.68844,0.68858,0.68838,0.68858,235220001.2207
01.07.2022 01:17:00.000,0.68858,0.68858,0.68838,0.68851,157600006.1035
01.07.2022 01:18:00.000,0.68852,0.68868,0.68850,0.68859,100400001.5259
01.07.2022 01:19:00.000,0.68859,0.68862,0.68845,0.68860,148570007.3242
01.07.2022 01:20:00.000,0.68861,0.68863,0.68849,0.68857,134880004.8828
01.07.2022 01:21:00.000,0.68859,0.68862,0.68849,0.68858,153270004.2725
01.07.2022 01:22:00.000,0.68859,0.68862,0.68848,0.68848,129520004.2725
01.07.2022 01:23:00.000,0.68849,0.68858,0.68848,0.68857,107769996.6431
01.07.2022 01:24:00.000,0.68854,0.68855,0.68845,0.68847,143270004.2725
01.07.2022 01:25:00.000,0.68848,0.68860,0.68845,0.68859,94449996.9482
01.07.2022 01:26:00.000,0.68859,0.68874,0.68859,0.68869,71430000.3052
01.07.2022 01:27:00.000,0.68865,0.68865,0.68859,0.68862,53959999.0845
01.07.2022 01:28:00.000,0.68859,0.68862,0.68847,0.68850,133440002.4414
01.07.2022 01:29:00.000,0.68848,0.68848,0.68825,0.68826,269910003.6621
01.07.2022 01:30:00.000,0.68827,0.68827,0.68808,0.68818,146960006.7139
01.07.2022 01:31:00.000,0.68818,0.68819,0.68780,0.68786,170429992.6758
01.07.2022 01:32:00.000,0.68792,0.68818,0.68787,0.68817,379679992.6758
01.07.2022 01:33:00.000,0.68816,0.68831,0.68815,0.68825,240419998.1689
01.07.2022 01:34:00.000,0.68825,0.68834,0.68822,0.68822,154339996.3379
01.07.2022 01:35:00.000,0.68822,0.68822,0.68803,0.68816,211830001.8311
01.07.2022 01:36:00.000,0.68812,0.68828,0.68809,0.68810,189110000.6104
01.07.2022 01:37:00.000,0.68809,0.68824,0.68805,0.68813,180500000
01.07.2022 01:38:00.000,0.68815,0.68850,0.68815,0.68850,115760002.1362
01.07.2022 01:39:00.000,0.68850,0.68861,0.68841,0.68858,150610000.6104
01.07.2022 01:40:00.000,0.68857,0.68866,0.68841,0.68854,195210006.7139
01.07.2022 01:41:00.000,0.68853,0.68859,0.68844,0.68854,166169998.1689
01.07.2022 01:42:00.000,0.68854,0.68854,0.68838,0.68838,149479995.7275
01.07.2022 01:43:00.000,0.68836,0.68836,0.68813,0.68813,131270004.2725
01.07.2022 01:44:00.000,0.68814,0.68846,0.68814,0.68843,137039993.2861
01.07.2022 01:45:00.000,0.68841,0.68894,0.68839,0.68885,209259994.5068
01.07.2022 01:46:00.000,0.68885,0.68889,0.68871,0.68872,201729995.7275
01.07.2022 01:47:00.000,0.68872,0.68887,0.68863,0.68887,254520004.2725
01.07.2022 01:48:00.000,0.68886,0.68894,0.68873,0.68880,263880004.8828
01.07.2022 01:49:00.000,0.68879,0.68891,0.68865,0.68867,373600006.1035
01.07.2022 01:50:00.000,0.68867,0.68876,0.68855,0.68856,219160003.6621
01.07.2022 01:51:00.000,0.68856,0.68868,0.68837,0.68849,199830001.8311
01.07.2022 01:52:00.000,0.68849,0.68873,0.68843,0.68871,325720001.2207
01.07.2022 01:53:00.000,0.68872,0.68874,0.68860,0.68861,243210006.7139
01.07.2022 01:54:00.000,0.68862,0.68864,0.68841,0.68841,196860000.6104
01.07.2022 01:55:00.000,0.68838,0.68842,0.68832,0.68833,147169998.1689
01.07.2022 01:56:00.000,0.68835,0.68839,0.68818,0.68818,237339996.3379
01.07.2022 01:57:00.000,0.68818,0.68831,0.68814,0.68814,235380004.8828
01.07.2022 01:58:00.000,0.68817,0.68826,0.68814,0.68824,151460006.7139
01.07.2022 01:59:00.000,0.68824,0.68835,0.68818,0.68827,197679992.6758
01.07.2022 02:00:00.000,0.68825,0.68825,0.68799,0.68815,260269989.0137
01.07.2022 02:01:00.000,0.68813,0.68839,0.68813,0.68833,211220001.2207
01.07.2022 02:02:00.000,0.68834,0.68843,0.68826,0.68835,312320007.3242
01.07.2022 02:03:00.000,0.68833,0.68845,0.68823,0.68836,167479995.7275
01.07.2022 02:04:00.000,0.68835,0.68847,0.68830,0.68846,192619995.1172
01.07.2022 02:05:00.000,0.68845,0.68860,0.68842,0.68851,129850006.1035
01.07.2022 02:06:00.000,0.68851,0.68862,0.68848,0.68858,112470001.2207
01.07.2022 02:07:00.000,0.68857,0.68870,0.68856,0.68870,116449996.9482
01.07.2022 02:08:00.000,0.68872,0.68873,0.68861,0.68861,83050003.0518
01.07.2022 02:09:00.000,0.68862,0.68864,0.68850,0.68851,84680000.3052
01.07.2022 02:10:00.000,0.68851,0.68871,0.68851,0.68867,144520004.2725
01.07.2022 02:11:00.000,0.68867,0.68884,0.68867,0.68881,119180000.3052
01.07.2022 02:12:00.000,0.68881,0.68885,0.68877,0.68882,109059997.5586
01.07.2022 02:13:00.000,0.68884,0.68898,0.68878,0.68879,190389999.3896
01.07.2022 02:14:00.000,0.68880,0.68880,0.68864,0.68867,160970001.2207
01.07.2022 02:15:00.000,0.68867,0.68870,0.68860,0.68869,146559997.5586
01.07.2022 02:16:00.000,0.68868,0.68868,0.68851,0.68852,126809997.5586
01.07.2022 02:17:00.000,0.68849,0.68855,0.68846,0.68854,111529998.7793
01.07.2022 02:18:00.000,0.68854,0.68860,0.68853,0.68857,103760002.1362
01.07.2022 02:19:00.000,0.68860,0.68868,0.68856,0.68863,204380004.8828
01.07.2022 02:20:00.000,0.68863,0.68863,0.68852,0.68855,198789993.2861
01.07.2022 02:21:00.000,0.68858,0.68860,0.68829,0.68834,178699996.9482
01.07.2022 02:22:00.000,0.68833,0.68838,0.68830,0.68832,148720001.2207
01.07.2022 02:23:00.000,0.68831,0.68831,0.68809,0.68810,223320007.3242
01.07.2022 02:24:00.000,0.68810,0.68819,0.68806,0.68819,80190002.4414
01.07.2022 02:25:00.000,0.68820,0.68825,0.68812,0.68813,97290000.9155
01.07.2022 02:26:00.000,0.68813,0.68816,0.68800,0.68811,163130004.8828
01.07.2022 02:27:00.000,0.68812,0.68819,0.68800,0.68805,205610000.6104
01.07.2022 02:28:00.000,0.68803,0.68803,0.68783,0.68791,218539993.2861
01.07.2022 02:29:00.000,0.68789,0.68801,0.68784,0.68801,134729995.7275
01.07.2022 02:30:00.000,0.68798,0.68812,0.68797,0.68797,242130004.8828
01.07.2022 02:31:00.000,0.68799,0.68799,0.68746,0.68759,286329986.5723
01.07.2022 02:32:00.000,0.68758,0.68758,0.68713,0.68713,200750000
01.07.2022 02:33:00.000,0.68716,0.68731,0.68716,0.68728,152009994.5068
01.07.2022 02:34:00.000,0.68729,0.68729,0.68711,0.68723,102309997.5586
01.07.2022 02:35:00.000,0.68725,0.68740,0.68724,0.68730,208830001.8311
01.07.2022 02:36:00.000,0.68729,0.68740,0.68722,0.68739,292119995.1172
01.07.2022 02:37:00.000,0.68740,0.68756,0.68735,0.68747,172919998.1689
01.07.2022 02:38:00.000,0.68747,0.68755,0.68744,0.68747,200330001.8311
01.07.2022 02:39:00.000,0.68747,0.68750,0.68738,0.68738,121129997.2534
01.07.2022 02:40:00.000,0.68738,0.68748,0.68728,0.68738,155570007.3242
01.07.2022 02:41:00.000,0.68738,0.68760,0.68734,0.68750,151029998.7793
01.07.2022 02:42:00.000,0.68749,0.68758,0.68742,0.68742,129750000
01.07.2022 02:43:00.000,0.68743,0.68750,0.68731,0.68746,227960006.7139
01.07.2022 02:44:00.000,0.68747,0.68761,0.68743,0.68761,102339996.3379
01.07.2022 02:45:00.000,0.68758,0.68767,0.68744,0.68766,156089996.3379
01.07.2022 02:46:00.000,0.68769,0.68777,0.68763,0.68777,125709999.0845
01.07.2022 02:47:00.000,0.68778,0.68796,0.68770,0.68787,105290000.9155
01.07.2022 02:48:00.000,0.68785,0.68790,0.68772,0.68777,197330001.8311
01.07.2022 02:49:00.000,0.68779,0.68781,0.68750,0.68752,154509994.5068
01.07.2022 02:50:00.000,0.68752,0.68753,0.68737,0.68739,193979995.7275
01.07.2022 02:51:00.000,0.68741,0.68741,0.68710,0.68712,170789993.2861
01.07.2022 02:52:00.000,0.68711,0.68731,0.68711,0.68726,174110000.6104
01.07.2022 02:53:00.000,0.68727,0.68740,0.68720,0.68740,257200012.207
01.07.2022 02:54:00.000,0.68739,0.68745,0.68726,0.68737,187429992.6758
01.07.2022 02:55:00.000,0.68733,0.68733,0.68702,0.68713,168330001.8311
01.07.2022 02:56:00.000,0.68713,0.68724,0.68709,0.68709,168399993.8965
01.07.2022 02:57:00.000,0.68707,0.68751,0.68705,0.68746,225960006.7139
01.07.2022 02:58:00.000,0.68746,0.68758,0.68741,0.68755,126379997.2534
01.07.2022 02:59:00.000,0.68759,0.68766,0.68740,0.68761,161600006.1035
01.07.2022 03:00:00.000,0.68766,0.68768,0.68746,0.68754,199050003.0518
01.07.2022 03:01:00.000,0.68754,0.68762,0.68743,0.68747,249220001.2207
01.07.2022 03:02:00.000,0.68747,0.68751,0.68733,0.68744,142389999.3896
01.07.2022 03:03:00.000,0.68744,0.68747,0.68712,0.68713,231809997.5586
01.07.2022 03:04:00.000,0.68714,0.68725,0.68709,0.68709,144690002.4414
01.07.2022 03:05:00.000,0.68708,0.68724,0.68704,0.68719,118690002.4414
01.07.2022 03:06:00.000,0.68721,0.68721,0.68705,0.68708,164149993.8965
01.07.2022 03:07:00.000,0.68709,0.68709,0.68679,0.68682,202800003.0518
01.07.2022 03:08:00.000,0.68682,0.68683,0.68665,0.68675,195100006.1035
01.07.2022 03:09:00.000,0.68674,0.68685,0.68658,0.68662,171639999.3896
01.07.2022 03:10:00.000,0.68662,0.68668,0.68649,0.68655,119000000
01.07.2022 03:11:00.000,0.68658,0.68661,0.68599,0.68603,234729995.7275
01.07.2022 03:12:00.000,0.68603,0.68603,0.68573,0.68578,247979995.7275
01.07.2022 03:13:00.000,0.68576,0.68584,0.68554,0.68578,259630004.8828
01.07.2022 03:14:00.000,0.68581,0.68596,0.68572,0.68590,124019996.6431
01.07.2022 03:15:00.000,0.68589,0.68607,0.68588,0.68590,157779998.7793
01.07.2022 03:16:00.000,0.68592,0.68604,0.68579,0.68589,167529998.7793
01.07.2022 03:17:00.000,0.68589,0.68595,0.68583,0.68592,118080001.8311
01.07.2022 03:18:00.000,0.68589,0.68600,0.68587,0.68599,110139999.3896
01.07.2022 03:19:00.000,0.68597,0.68616,0.68551,0.68558,318239990.2344
01.07.2022 03:20:00.000,0.68558,0.68600,0.68546,0.68578,336779998.7793
01.07.2022 03:21:00.000,0.68577,0.68594,0.68575,0.68588,225339996.3379
01.07.2022 03:22:00.000,0.68590,0.68606,0.68565,0.68567,194899993.8965
01.07.2022 03:23:00.000,0.68567,0.68580,0.68552,0.68557,240850006.1035
01.07.2022 03:24:00.000,0.68556,0.68563,0.68534,0.68544,200820007.3242
01.07.2022 03:25:00.000,0.68544,0.68547,0.68513,0.68519,220729995.7275
01.07.2022 03:26:00.000,0.68519,0.68527,0.68450,0.68458,318649993.8965
01.07.2022 03:27:00.000,0.68457,0.68458,0.68408,0.68409,294839996.3379
01.07.2022 03:28:00.000,0.68411,0.68443,0.68399,0.68432,254259994.5068
01.07.2022 03:29:00.000,0.68432,0.68446,0.68431,0.68441,180580001.8311
01.07.2022 03:30:00.000,0.68440,0.68441,0.68409,0.68431,242750000
01.07.2022 03:31:00.000,0.68428,0.68444,0.68419,0.68436,216910003.6621
01.07.2022 03:32:00.000,0.68436,0.68443,0.68409,0.68437,176960006.7139
01.07.2022 03:33:00.000,0.68437,0.68447,0.68433,0.68436,131860000.6104
01.07.2022 03:34:00.000,0.68437,0.68458,0.68437,0.68446,154619995.1172
01.07.2022 03:35:00.000,0.68445,0.68468,0.68438,0.68450,174710006.7139
01.07.2022 03:36:00.000,0.68449,0.68460,0.68442,0.68452,142320007.3242
01.07.2022 03:37:00.000,0.68452,0.68456,0.68430,0.68432,140990005.4932
01.07.2022 03:38:00.000,0.68431,0.68440,0.68422,0.68428,174979995.7275
01.07.2022 03:39:00.000,0.68429,0.68462,0.68426,0.68447,149960006.7139
01.07.2022 03:40:00.000,0.68449,0.68449,0.68423,0.68435,207910003.6621
01.07.2022 03:41:00.000,0.68432,0.68446,0.68423,0.68431,323750000
01.07.2022 03:42:00.000,0.68428,0.68439,0.68421,0.68432,248770004.2725
01.07.2022 03:43:00.000,0.68434,0.68441,0.68416,0.68424,243960006.7139
01.07.2022 03:44:00.000,0.68425,0.68428,0.68412,0.68412,334500000
01.07.2022 03:45:00.000,0.68410,0.68410,0.68336,0.68354,345700012.207
01.07.2022 03:46:00.000,0.68354,0.68366,0.68273,0.68299,360130004.8828
01.07.2022 03:47:00.000,0.68301,0.68326,0.68283,0.68321,219589996.3379
01.07.2022 03:48:00.000,0.68321,0.68344,0.68316,0.68329,199460006.7139
01.07.2022 03:49:00.000,0.68331,0.68335,0.68289,0.68291,210740005.4932
01.07.2022 03:50:00.000,0.68292,0.68297,0.68252,0.68254,236830001.8311
01.07.2022 03:51:00.000,0.68255,0.68278,0.68236,0.68274,269989990.2344
01.07.2022 03:52:00.000,0.68273,0.68316,0.68273,0.68312,238940002.4414
01.07.2022 03:53:00.000,0.68312,0.68331,0.68312,0.68317,240660003.6621
01.07.2022 03:54:00.000,0.68317,0.68333,0.68313,0.68330,199990005.4932
01.07.2022 03:55:00.000,0.68328,0.68340,0.68322,0.68332,102089996.3379
01.07.2022 03:56:00.000,0.68333,0.68342,0.68322,0.68323,119760002.1362
01.07.2022 03:57:00.000,0.68323,0.68329,0.68316,0.68324,107069999.6948
01.07.2022 03:58:00.000,0.68325,0.68332,0.68321,0.68326,156259994.5068
01.07.2022 03:59:00.000,0.68326,0.68332,0.68314,0.68314,147389999.3896
01.07.2022 04:00:00.000,0.68315,0.68317,0.68291,0.68305,239309997.5586
01.07.2022 04:01:00.000,0.68306,0.68337,0.68305,0.68337,111599998.4741
